route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
1000,1,Chandapura,0,KBS-3C UP,1043
1000,1,Chandapura,0,KBS-3C UP,1044
1000,1,Chandapura,0,KBS-3C UP,1045
1000,1,Chandapura,0,KBS-3C UP,1046
1000,1,Chandapura,0,KBS-3C UP,1047
1000,1,Chandapura,0,KBS-3C UP,1048
1000,1,Chandapura,0,KBS-3C UP,1049
1000,1,Chandapura,0,KBS-3C UP,1050
1000,1,Chandapura,0,KBS-3C UP,1051
1000,1,Chandapura,0,KBS-3C UP,1052
1000,1,Chandapura,0,KBS-3C UP,1053
1000,1,Chandapura,0,KBS-3C UP,1054
1000,1,Chandapura,0,KBS-3C UP,1055
1000,1,Chandapura,0,KBS-3C UP,1056
1000,1,Chandapura,0,KBS-3C UP,1057
1000,1,Chandapura,0,KBS-3C UP,1058
1000,1,Chandapura,0,KBS-3C UP,1059
1000,1,Chandapura,0,KBS-3C UP,1060
1000,1,Chandapura,0,KBS-3C UP,1061
1000,1,Chandapura,0,KBS-3C UP,1062
1000,1,Chandapura,0,KBS-3C UP,1063
1000,1,Chandapura,0,KBS-3C UP,1064
1000,1,Chandapura,0,KBS-3C UP,1065
1000,1,Chandapura,0,KBS-3C UP,1066
1000,1,Chandapura,0,KBS-3C UP,1067
1000,1,Chandapura,0,KBS-3C UP,1068
1000,1,Chandapura,0,KBS-3C UP,1069
1000,1,Chandapura,0,KBS-3C UP,1070
1000,1,Chandapura,0,KBS-3C UP,1071
1000,1,Chandapura,0,KBS-3C UP,1072
1000,1,Chandapura,0,KBS-3C UP,1073
1000,1,Chandapura,0,KBS-3C UP,1074
1000,1,Chandapura,0,KBS-3C UP,1075
1000,1,Chandapura,0,KBS-3C UP,1076
1000,1,Chandapura,0,KBS-3C UP,1077
1000,1,Chandapura,0,KBS-3C UP,1078
1000,1,Chandapura,0,KBS-3C UP,1079
1000,1,Chandapura,0,KBS-3C UP,1080
1000,1,Chandapura,0,KBS-3C UP,1081
1000,1,Chandapura,0,KBS-3C UP,1082
1000,1,Chandapura,0,KBS-3C UP,1083
1000,1,Chandapura,0,KBS-3C UP,1084
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1085
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1086
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1087
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1088
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1089
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1090
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1091
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1092
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1093
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1094
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1095
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1096
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1097
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1098
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1099
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1100
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1101
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1102
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1103
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1104
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1105
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1106
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1107
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1108
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1109
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1110
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1111
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1112
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1113
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1114
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1115
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1116
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1117
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1192
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1193
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1194
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1195
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1196
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1197
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1198
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1199
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1200
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1201
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1202
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1203
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1204
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1205
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1206
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1207
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1208
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1209
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1210
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1211
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1212
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1213
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1214
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1215
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1216
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1217
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1218
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1219
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1220
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1221
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1222
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1223
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1224
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1225
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1226
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1227
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1228
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1229
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1230
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1231
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1232
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1233
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1234
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1235
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1236
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1237
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1238
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1239
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1240
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1241
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1242
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1243
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1244
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1245
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1246
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1247
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1248
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1249
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1250
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1251
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1252
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1253
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1254
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1255
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1256
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1257
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1258
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1259
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1260
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1261
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1262
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1263
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1264
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1265
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1266
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1267
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1268
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1269
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1270
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1271
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1272
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1273
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1274
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1275
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1276
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1277
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1278
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1118
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1119
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1120
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1121
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1122
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1123
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1124
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1125
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1126
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1127
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1128
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1129
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1130
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1131
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1132
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1133
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1134
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1135
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1136
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1137
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1138
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1139
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1140
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1141
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1142
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1143
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1144
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1145
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1146
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1147
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1148
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1149
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1150
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1151
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1152
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1153
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1154
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1155
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1156
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1157
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1158
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1159
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1160
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1161
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1162
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1163
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1164
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1165
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1166
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1167
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1168
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1169
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1170
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1171
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1172
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1173
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1174
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1175
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1176
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1177
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1178
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1179
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1180
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1181
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1182
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1183
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1184
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1185
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1186
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1187
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1188
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1189
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1190
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1191
1002,1,Basavanagara,0,333-C UP,1279
1002,1,Basavanagara,0,333-C UP,1280
1002,1,Kempegowda Bus Station,1,333-C DOWN,1281
1002,1,Kempegowda Bus Station,1,333-C DOWN,1282
1002,1,Kempegowda Bus Station,1,333-C DOWN,1283
1002,1,Kempegowda Bus Station,1,333-C DOWN,1284
1004,1,Anekal,0,361-C UP,1285
1004,1,Anekal,0,361-C UP,1286
1004,1,Anekal,0,361-C UP,1287
1004,1,Anekal,0,361-C UP,1288
1004,1,Anekal,0,361-C UP,1289
1004,1,Anekal,0,361-C UP,1290
1004,1,Anekal,0,361-C UP,1291
1004,1,Anekal,0,361-C UP,1292
1004,1,Anekal,0,361-C UP,1293
1004,1,Anekal,0,361-C UP,1294
1004,1,Anekal,0,361-C UP,1295
1004,1,Anekal,0,361-C UP,1296
1004,1,Anekal,0,361-C UP,1297
1004,1,Anekal,0,361-C UP,1298
1004,1,Anekal,0,361-C UP,1299
1004,1,Anekal,0,361-C UP,1300
1004,1,Anekal,0,361-C UP,1301
1004,1,Anekal,0,361-C UP,1302
1004,1,Anekal,0,361-C UP,1303
1004,1,Anekal,0,361-C UP,1304
1004,1,Anekal,0,361-C UP,1305
1004,1,Anekal,0,361-C UP,1306
1004,1,Anekal,0,361-C UP,1307
1004,1,Anekal,0,361-C UP,1308
1004,1,Anekal,0,361-C UP,1309
1004,1,Anekal,0,361-C UP,1310
1004,1,Anekal,0,361-C UP,1311
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1312
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1313
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1314
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1315
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1316
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1317
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1318
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1319
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1320
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1321
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1322
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1323
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1324
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1325
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1326
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1327
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1328
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1329
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1330
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1331
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1332
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1333
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1334
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1335
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1336
1005,1,Shivajinagara Bus Station,1,37 DOWN,1357
1005,1,Shivajinagara Bus Station,1,37 DOWN,1358
1005,1,Shivajinagara Bus Station,1,37 DOWN,1359
1005,1,Shivajinagara Bus Station,1,37 DOWN,1360
1005,1,Shivajinagara Bus Station,1,37 DOWN,1361
1005,1,Shivajinagara Bus Station,1,37 DOWN,1362
1005,1,Shivajinagara Bus Station,1,37 DOWN,1363
1005,1,Shivajinagara Bus Station,1,37 DOWN,1364
1005,1,Shivajinagara Bus Station,1,37 DOWN,1365
1005,1,Shivajinagara Bus Station,1,37 DOWN,1366
1005,1,Shivajinagara Bus Station,1,37 DOWN,1367
1005,1,Shivajinagara Bus Station,1,37 DOWN,1368
1005,1,Shivajinagara Bus Station,1,37 DOWN,1369
1005,1,Shivajinagara Bus Station,1,37 DOWN,1370
1005,1,Shivajinagara Bus Station,1,37 DOWN,1371
1005,1,Shivajinagara Bus Station,1,37 DOWN,1372
1005,1,Shivajinagara Bus Station,1,37 DOWN,1373
1005,1,Shivajinagara Bus Station,1,37 DOWN,1374
1005,1,Shivajinagara Bus Station,1,37 DOWN,1375
1005,1,Shivajinagara Bus Station,1,37 DOWN,1376
1005,1,Shivajinagara Bus Station,1,37 DOWN,1377
1005,1,Shivajinagara Bus Station,1,37 DOWN,1378
1005,1,Shivajinagara Bus Station,1,37 DOWN,1379
1005,1,Shivajinagara Bus Station,1,37 DOWN,1380
1005,1,Srinagara Bus Station,0,37 UP,1337
1005,1,Srinagara Bus Station,0,37 UP,1338
1005,1,Srinagara Bus Station,0,37 UP,1339
1005,1,Srinagara Bus Station,0,37 UP,1340
1005,1,Srinagara Bus Station,0,37 UP,1341
1005,1,Srinagara Bus Station,0,37 UP,1342
1005,1,Srinagara Bus Station,0,37 UP,1343
1005,1,Srinagara Bus Station,0,37 UP,1344
1005,1,Srinagara Bus Station,0,37 UP,1345
1005,1,Srinagara Bus Station,0,37 UP,1346
1005,1,Srinagara Bus Station,0,37 UP,1347
1005,1,Srinagara Bus Station,0,37 UP,1348
1005,1,Srinagara Bus Station,0,37 UP,1349
1005,1,Srinagara Bus Station,0,37 UP,1350
1005,1,Srinagara Bus Station,0,37 UP,1351
1005,1,Srinagara Bus Station,0,37 UP,1352
1005,1,Srinagara Bus Station,0,37 UP,1353
1005,1,Srinagara Bus Station,0,37 UP,1354
1005,1,Srinagara Bus Station,0,37 UP,1355
1005,1,Srinagara Bus Station,0,37 UP,1356
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1388
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1389
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1390
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1391
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1392
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1393
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1394
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1395
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1396
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1397
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1398
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1381
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1382
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1383
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1384
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1385
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1386
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1387
1007,1,Brigade Road,1,G-3 DOWN,1483
1007,1,Brigade Road,1,G-3 DOWN,1484
1007,1,Brigade Road,1,G-3 DOWN,1485
1007,1,Brigade Road,1,G-3 DOWN,1486
1007,1,Brigade Road,1,G-3 DOWN,1487
1007,1,Brigade Road,1,G-3 DOWN,1488
1007,1,Brigade Road,1,G-3 DOWN,1489
1007,1,Brigade Road,1,G-3 DOWN,1490
1007,1,Brigade Road,1,G-3 DOWN,1491
1007,1,Brigade Road,1,G-3 DOWN,1492
1007,1,Brigade Road,1,G-3 DOWN,1493
1007,1,Brigade Road,1,G-3 DOWN,1494
1007,1,Brigade Road,1,G-3 DOWN,1495
1007,1,Brigade Road,1,G-3 DOWN,1496
1007,1,Brigade Road,1,G-3 DOWN,1497
1007,1,Brigade Road,1,G-3 DOWN,1498
1007,1,Brigade Road,1,G-3 DOWN,1499
1007,1,Brigade Road,1,G-3 DOWN,1500
1007,1,Brigade Road,1,G-3 DOWN,1501
1007,1,Brigade Road,1,G-3 DOWN,1502
1007,1,Brigade Road,1,G-3 DOWN,1503
1007,1,Brigade Road,1,G-3 DOWN,1504
1007,1,Brigade Road,1,G-3 DOWN,1505
1007,1,Brigade Road,1,G-3 DOWN,1506
1007,1,Brigade Road,1,G-3 DOWN,1507
1007,1,Brigade Road,1,G-3 DOWN,1508
1007,1,Brigade Road,1,G-3 DOWN,1509
1007,1,Brigade Road,1,G-3 DOWN,1510
1007,1,Brigade Road,1,G-3 DOWN,1511
1007,1,Brigade Road,1,G-3 DOWN,1512
1007,1,Brigade Road,1,G-3 DOWN,1513
1007,1,Brigade Road,1,G-3 DOWN,1514
1007,1,Brigade Road,1,G-3 DOWN,1515
1007,1,Brigade Road,1,G-3 DOWN,1516
1007,1,Brigade Road,1,G-3 DOWN,1517
1007,1,Brigade Road,1,G-3 DOWN,1518
1007,1,Brigade Road,1,G-3 DOWN,1519
1007,1,Brigade Road,1,G-3 DOWN,1520
1007,1,Brigade Road,1,G-3 DOWN,1521
1007,1,Brigade Road,1,G-3 DOWN,1522
1007,1,Brigade Road,1,G-3 DOWN,1523
1007,1,Brigade Road,1,G-3 DOWN,1524
1007,1,Brigade Road,1,G-3 DOWN,1525
1007,1,Brigade Road,1,G-3 DOWN,1526
1007,1,Brigade Road,1,G-3 DOWN,1527
1007,1,Brigade Road,1,G-3 DOWN,1528
1007,1,Brigade Road,1,G-3 DOWN,1529
1007,1,Brigade Road,1,G-3 DOWN,1530
1007,1,Brigade Road,1,G-3 DOWN,1531
1007,1,Brigade Road,1,G-3 DOWN,1532
1007,1,Brigade Road,1,G-3 DOWN,1533
1007,1,Brigade Road,1,G-3 DOWN,1534
1007,1,Brigade Road,1,G-3 DOWN,1535
1007,1,Brigade Road,1,G-3 DOWN,1536
1007,1,Brigade Road,1,G-3 DOWN,1537
1007,1,Brigade Road,1,G-3 DOWN,1538
1007,1,Brigade Road,1,G-3 DOWN,1539
1007,1,Brigade Road,1,G-3 DOWN,1540
1007,1,Brigade Road,1,G-3 DOWN,1541
1007,1,Brigade Road,1,G-3 DOWN,1542
1007,1,Brigade Road,1,G-3 DOWN,1543
1007,1,Brigade Road,1,G-3 DOWN,1544
1007,1,Brigade Road,1,G-3 DOWN,1545
1007,1,Brigade Road,1,G-3 DOWN,1546
1007,1,Brigade Road,1,G-3 DOWN,1547
1007,1,Brigade Road,1,G-3 DOWN,1548
1007,1,Brigade Road,1,G-3 DOWN,1549
1007,1,Brigade Road,1,G-3 DOWN,1550
1007,1,Brigade Road,1,G-3 DOWN,1551
1007,1,Brigade Road,1,G-3 DOWN,1552
1007,1,Brigade Road,1,G-3 DOWN,1553
1007,1,Brigade Road,1,G-3 DOWN,1554
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1399
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1400
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1401
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1402
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1403
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1404
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1405
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1406
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1407
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1408
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1409
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1410
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1411
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1412
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1413
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1414
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1415
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1416
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1417
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1418
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1419
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1420
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1421
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1422
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1423
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1424
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1425
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1426
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1427
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1428
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1429
